,std,std,std,std,std,std,std,std,std,std,mean_change,mean_change,mean_change,mean_change,mean_change,mean_change,std_change,std_change,std_change,std_change,std_change,std_change,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,mean-return,semi-variance (down),kurtosis,skew,VaR (95%)
,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,mean-return,semi-variance (down),kurtosis,skew,VaR (95%),"D(ESG, VaR)",ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,semi-variance (down),VaR (95%),ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,semi-variance (down),VaR (95%),2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0
Symbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HALO.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.5289256513641859,-0.3356759335881194,2.0584531155773083,-0.36853031527947006,0.22172500480527085,1.1381059391372137,-0.7563880810347771,0.6245410692905198,-0.7618980094645639
HAS.OQ,-0.059549765045609666,-0.5999426555732589,-0.6448260081269662,0.8346824234384327,0.015071693350019639,1.805710166279335,1.0810964802441165,0.774009899474144,1.7367969790288826,-0.4008105694713936,-0.9597108927049911,-0.5323494764827349,-0.5250808800458537,-0.9075075960140745,-1.1548052917952323,1.7794122756393267,-0.9597108927049911,-0.5323494764827349,-0.5250808800458537,-0.9075075960140745,-1.1548052917952323,1.7794122756393267,1.8727542735600817,0.829165600475852,2.4915015104380718,0.513614563598675,1.0207479851750696,0.6259568469126576,1.3401530350729776,-1.3700915891582746,-0.25507324697847034
HASI.N,3.6819328919535628,5.090042155246247,1.685521840038718,0.35725470660347214,0.15208326754895565,0.00816801845894677,-0.3331942641325079,-0.6010160290461736,0.56556853730055,0.5249743889624144,1.0258620929441138,1.1356825146133953,0.635544129723552,-0.15822079552758286,0.15862965814454533,-0.7600442322421687,1.0258620929441138,1.1356825146133953,0.635544129723552,-0.15822079552758286,0.15862965814454533,-0.7600442322421687,2.101017013952925,2.4762894868064884,0.8464387945304582,1.689563983820971,-0.4617702101741017,-0.3061050808978674,-0.4487836531842487,0.6515515079581358,0.03812596416320451
HAYN.OQ,0.566608157242869,0.794256564209976,1.0931773330713355,-0.030810254833090488,-0.32295638743885163,0.5204712064047715,1.4006017438947194,1.1370848139586045,0.21320781507855804,-0.5286494683740574,-0.03448122794382783,0.4017370765316644,0.09765530255717984,-0.8026451218986711,-0.11713932272662655,0.14106847874270653,-0.03448122794382783,0.4017370765316644,0.09765530255717984,-0.8026451218986711,-0.11713932272662655,0.14106847874270653,-0.3210691589925575,-0.33670638164312816,0.6130577992685375,-1.1139839369547286,-0.3701626779400864,0.3505805988811051,1.8170204571642847,-1.7083786856193481,-0.16707200057567345
HBAN.OQ,-0.80974534902846,-0.6483836758551612,-0.5226520561070771,-0.40042697297506935,-0.3220196276958033,0.2500182188705904,0.33720600088646235,-0.610544966384446,-0.06383815136808428,0.3233806858103895,-0.7447555800873772,-0.6124309791422478,-0.3636830031250553,-0.5885695820476029,-0.891126436086344,0.6476269458104735,-0.7447555800873772,-0.6124309791422478,-0.3636830031250553,-0.5885695820476029,-0.891126436086344,0.6476269458104735,1.870858888794564,1.498124302330974,1.54311956240592,1.4891010822918342,-0.019686405040537428,0.5361683573363727,-1.5310960703336558,0.5856608109133884,-0.5870042423398076
HBB.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
HBI.N,0.2856345852927465,1.459724125057795,-0.6197544748029766,1.119035661807849,-0.7777098935479678,-0.3705508259636276,0.7844657207661538,-0.601145214234258,-0.6870368944366196,1.2947936790994286,-0.2502774299408615,-0.17725302333379525,-0.44842233643674095,-0.08311292806718634,-0.18384885479963875,0.3582365858267657,-0.2502774299408615,-0.17725302333379525,-0.44842233643674095,-0.08311292806718634,-0.18384885479963875,0.3582365858267657,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
HBIO.OQ,-0.881786557525703,-0.7805243828351814,-0.8235272836797675,-0.9177365287239198,-0.3223811525366107,1.2723958205202741,-0.1987716988419928,0.21063669839674712,1.085530318295225,-1.3620296750086032,-1.5275084923078603,-0.45693871841902467,-0.9538160440285854,-1.279449610900423,2.455356956886171,-3.0743999336893113,-1.5275084923078603,-0.45693871841902467,-0.9538160440285854,-1.279449610900423,2.455356956886171,-3.0743999336893113,-1.9813013088873168,-1.2746683833835624,-1.7746854221858401,-1.9984306095910211,-0.3559258708379031,0.3430953101291679,0.23116256591670883,-0.8813982351634283,-0.29553046412625145
HCA.N,-0.25546517036227967,-0.7165136698995679,-0.624947958122812,0.7022135777571624,0.24906814850098627,-0.6285310120218078,0.10528186355367232,-0.48192486452942607,-0.5924555999379617,-0.06674679698494501,-0.38339942122954046,-0.6053852235672917,-0.6782102598814411,0.3101425882537698,0.36080271161141475,-0.4200687548856951,-0.38339942122954046,-0.6053852235672917,-0.6782102598814411,0.3101425882537698,0.36080271161141475,-0.4200687548856951,1.0712254718383687,0.8111634842629796,0.8248605138602468,0.9052347682475628,0.3514602856305553,-0.8475111637466775,-1.2650246861227752,0.5931028603159976,0.8617942800777963
HCAT.OQ,0.6914773495872968,-0.6359528781244502,-0.8472868720735762,2.2860496363825136,-0.4140303028054084,0.790727574214199,-0.06265509584567804,-0.7938734653843326,0.3899236370506832,-1.3620296750086032,2.518425352221691,-0.11306845329174495,-0.6994918455666144,3.394437083995276,-2.4041063362861803,1.7407802606848128,2.518425352221691,-0.11306845329174495,-0.6994918455666144,3.394437083995276,-2.4041063362861803,1.7407802606848128,-0.34416947720999197,-0.934388406229528,-0.956176960704805,0.7196910427306883,0.02015054715501385,0.890612203937223,1.6506150525913026,-1.742744615273297,-0.6166405526922062
HCC.N,-0.550556151399315,0.0862275764634273,-0.5988036141413992,-0.7514952365361109,-0.05231646844884137,0.1021961366541535,0.041412588941013975,-0.5017189113913473,0.3776519136662223,-1.3620296750086032,0.3380515100879358,0.6997554687174946,0.448411984494397,-0.683367641301079,-1.5569372088716709,1.6561611204743392,0.3380515100879358,0.6997554687174946,0.448411984494397,-0.683367641301079,-1.5569372088716709,1.6561611204743392,-0.840145146403084,-0.2924858477368929,-1.4393785676475512,0.2148215842908739,-0.8219204378513496,0.5442617215896569,0.24729817849609184,-0.9241187575916785,-0.8105982820322918
HCCI.OQ,-0.18727325727595048,-0.7542808044343261,-0.6987787964250185,0.508081809235353,0.12782259542612762,0.8723220854895836,-0.6360199380462623,0.23407621755683988,0.4520804748378205,0.7207957661270884,0.6013043884540702,-0.6135890787423266,-0.310058449553863,1.2606690164836492,-0.3292236847391759,0.09619202166026283,0.6013043884540702,-0.6135890787423266,-0.310058449553863,1.2606690164836492,-0.3292236847391759,0.09619202166026283,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
HCI.N,-0.5055055932026836,-0.7426437696702279,-0.24245539334677704,-0.6368633666895087,-0.2583278645797147,0.532438070808482,-0.3147800873273385,-0.023749933670996492,0.7608358879329716,1.09897260287855,-0.16746076503096097,-0.8765669752783574,0.053839196392297846,-0.24763301006777313,0.5890417250335638,-1.207343156582178,-0.16746076503096097,-0.8765669752783574,0.053839196392297846,-0.24763301006777313,0.5890417250335638,-1.207343156582178,-1.376715507338322,-1.3573526305579322,-1.0687568393329019,-1.4938837172760868,-0.3693846515590844,-0.8106100610345784,-0.9826491743752752,0.43145914696298554,0.6121770944261534
HCSG.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
HD.N,0.10742953122877613,-0.541184969871863,-0.29377014788455585,0.5272852247907308,2.5483336026009042,0.5546303429735728,-0.29677086599713176,-0.14098354030100227,1.8968194996681658,1.0596181801517683,-0.9996077053075696,-0.5932861214183014,-0.7426402359568058,-0.7109917230366429,0.1987518073644394,-0.9501490893697976,-0.9996077053075696,-0.5932861214183014,-0.7426402359568058,-0.7109917230366429,0.1987518073644394,-0.9501490893697976,1.5185877487250226,2.351001516337923,1.336521069088553,0.4343889512567361,0.34621777285450767,-0.4075933190402577,-0.971212438976291,0.5095947805683394,0.3314173383040075
HDSN.OQ,-0.8691790152090515,-0.4675682066303597,-0.6969435110600242,-0.8037488338370834,-0.2133060662750032,-0.17193704735586654,0.6439767017524837,0.5666240043145828,-0.0956447560647663,1.0607763736076155,-0.8886661902018104,-0.734079772964373,-0.7091781884854531,-0.283424973450635,-0.16101609814066625,0.15119896435000382,-0.8886661902018104,-0.734079772964373,-0.7091781884854531,-0.283424973450635,-0.16101609814066625,0.15119896435000382,-1.8480463159115303,-0.8833851018056775,-1.4754856831105978,-2.189213827902796,-0.8756834992086471,-1.8874624730383378,-0.4849098726496704,0.43250033263324,1.0903414049617017
HE.N,-0.010354034219603833,-0.2769230065287938,0.6137295972946529,-0.3136640544341106,2.7197297727034613,0.28892255936149486,-0.3571669360286759,-0.5152013231265978,-0.30120064694042803,0.2758041834863489,-0.3542379060683983,-0.5156478951230516,-0.012272699423896506,-0.20653486364710177,0.07983165920919012,-0.25977596488834453,-0.3542379060683983,-0.5156478951230516,-0.012272699423896506,-0.20653486364710177,0.07983165920919012,-0.25977596488834453,0.4255492978617065,0.33075452158647756,-0.18141995685823092,1.6304924278082589,1.7486704777219468,-0.29320039250955615,-0.6042090784666416,1.1301339288326293,0.8175772935770722
HEAR.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
HEES.OQ,-0.5815378197202488,-0.547103184700615,-0.7344004117815546,-0.0759152998007563,-0.5001152752152082,0.5438229912279597,-0.2207843726854763,0.332861477363575,0.8809849759589629,0.8429997499798456,-0.9486838578582336,-0.27836881941351127,-0.48589073134833705,-0.6425876516823251,0.03233785093467395,0.3778333600325773,-0.9486838578582336,-0.27836881941351127,-0.48589073134833705,-0.6425876516823251,0.03233785093467395,0.3778333600325773,-0.8603521216279967,-1.2612682981443288,-1.4688486740362847,0.6220445447622623,-0.06882773035643609,-0.03226019566311982,0.5112804243626912,-1.0627795854211486,-0.14152900049709916
HEI.N,-0.7880780967639538,-0.7514645333329442,-0.5301815756341192,-0.39611563669950806,-0.19826775202311944,0.182720174851416,0.29857347217820646,0.5258045569796691,0.3305498319121238,0.20894946258458383,-0.5722770645428636,-0.42292639041036595,-0.739049636569858,-0.14106279633388633,-0.23614304466594274,0.020896542731145006,-0.5722770645428636,-0.42292639041036595,-0.739049636569858,-0.14106279633388633,-0.23614304466594274,0.020896542731145006,-1.0238026247254615,-1.3179530464636116,-1.1814807755637493,-0.04869593410979839,-0.36488289316017297,0.3564345407837665,0.5338656995983948,-0.3006420782790177,-0.613173864564759
HES.N,-0.7829127882789281,-0.6814435832716066,-0.41732892627855034,-0.7931672587905684,1.0064760962395551,0.9828328660403831,0.4214117673036569,2.022603849220957,0.9733748740688491,0.7779246791648645,-0.6365867453537907,-0.6064733304790061,-0.5395875838319372,-0.1940045629879621,-1.638545949540415,1.2719718674531355,-0.6365867453537907,-0.6064733304790061,-0.5395875838319372,-0.1940045629879621,-1.638545949540415,1.2719718674531355,1.953066611906399,1.7521261723176795,1.8699489422738675,1.2721238582304109,-1.9104573101832205,1.3196885950536332,2.180938441999531,-1.762944122609957,-1.3989905358873658
HFFG.OQ,0.03763967226878816,-0.6484097168818002,0.21505852073167397,0.5180039930697748,-0.5014379276326232,-0.8570152624699737,-0.32052336544666044,-0.44574660229843677,-0.7205964641148587,-0.2776533705119271,1.3503651085569603,-0.9324655078691964,2.185703015464653,0.6424316888231204,-0.08530981474831582,0.2307970055209261,1.3503651085569603,-0.9324655078691964,2.185703015464653,0.6424316888231204,-0.08530981474831582,0.2307970055209261,-1.7926730135321998,-1.2752036910296751,-1.7258898411940524,-1.391963502307847,-0.4213718955793154,-1.200423168507977,-1.1607711637047675,0.5520067831645655,0.9098107213359101
HFWA.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
HGV.N,-0.02376602658851894,0.7890659362159378,-0.30696563997271065,0.5110534526524426,-0.023248214141533993,1.4648689677088391,2.532151033485021,1.9388473166600866,1.009920241454872,1.0021564461282986,-0.20119470261020567,0.14123328176048813,-0.5021415094689307,0.15255990354667834,0.005160863299230146,0.05173414990218417,-0.20119470261020567,0.14123328176048813,-0.5021415094689307,0.15255990354667834,0.005160863299230146,0.05173414990218417,-0.787285582268173,-0.2711825104492523,-0.6459765523332351,-1.0206534461865993,-1.0951080909786692,1.6636630799158763,3.5586547860317936,-2.628240619770618,-1.2510779729380879
HHC.N,0.4793714525351298,1.5633906483710562,1.07238049484269,-0.07746326739882915,-0.10685691671473589,1.29061367416677,0.3261630286527346,1.366166902464722,0.7259112607643915,0.8436856056857744,-0.029886851722595417,0.056921839178262254,0.4611234838100735,-0.6413559682382419,-1.0054812870163197,1.1973051901975262,-0.029886851722595417,0.056921839178262254,0.4611234838100735,-0.6413559682382419,-1.0054812870163197,1.1973051901975262,0.6619298318065541,0.794780712059049,0.5855853994180144,0.36444875275798705,0.407544190415376,0.4069423291514622,-0.887319005157933,-0.08100466815699471,0.14739885766956343
HI.N,-0.7121382792732535,-0.45993104401126156,-0.8438098829226456,-0.8324483677362435,-0.25477163395211266,0.26774539937928604,-0.041309962847199636,-0.6558888543216065,0.15926106905963416,-1.3620296750086032,-0.2012784589936779,0.2043279768809359,-0.4725701014443002,-0.12477832870624063,2.5711958083624062,-1.4327682345737933,-0.2012784589936779,0.2043279768809359,-0.4725701014443002,-0.12477832870624063,2.5711958083624062,-1.4327682345737933,-0.24940116298243184,-0.9380974262624493,-0.10568238383844164,1.0250660683577584,1.0239145991994638,1.6202422953790205,0.5733476438830297,-1.127662147243959,-1.100189720628305
HIBB.OQ,0.8045016366917126,-0.6470843224187972,-0.5185079187918714,2.1633500474534015,-0.028829767242680205,0.00922980545493761,0.051730354168759214,0.6922886606649414,0.3027960234116155,2.220881869646908,-0.559521750751935,-0.6762381155657614,-0.3220697862089472,-0.30461592716983976,0.0030842840920684953,-0.612484579428292,-0.559521750751935,-0.6762381155657614,-0.3220697862089472,-0.30461592716983976,0.0030842840920684953,-0.612484579428292,-1.2489695712225022,-1.2071122853943368,-1.0436370098332766,-1.1240238640195155,-0.15715957733280234,-0.11801664179413773,0.5749867912855783,-1.4587457481173676,0.35674269716567214
HIG.N,-0.4818039867748276,-0.1352139499259171,0.3367942937027763,-0.7426990750749854,0.012531812019140857,-0.21132599386540932,-0.9782082807183621,-0.8120831586521335,-0.1539263613694782,0.35071981002343067,-0.585130124621566,-0.6742273343558144,-0.27645972102437155,-0.3726522128945247,-0.29337643616068054,0.5446082272476886,-0.585130124621566,-0.6742273343558144,-0.27645972102437155,-0.3726522128945247,-0.29337643616068054,0.5446082272476886,1.8884850185832216,1.7087237981431034,1.6605914630720202,1.2746905482841795,-1.0811916538519208,-0.6859773974640551,-1.1574072522912215,-0.18263750546265214,0.3221333401632385
HII.N,-0.28395596361624154,0.26406523309011787,-0.22748211305681712,0.4985654934265424,-0.17249557880847746,1.4080186225137559,-0.10871878448232275,0.26263906014071026,1.3863806328973183,-0.8087908303745601,0.03909033136742,0.2489184316114712,-1.109968134666268,1.0027626523511448,-0.320570919286827,0.3941574222663333,0.03909033136742,0.2489184316114712,-1.109968134666268,1.0027626523511448,-0.320570919286827,0.3941574222663333,-0.3472347123801347,-0.23520149431933904,0.050838363520705004,-0.8085166401046654,-1.3195706122957835,1.6273768862572169,0.1991186314778948,-0.4892959373381248,-1.9509256125424124
HIL.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
